lead_id,first_name,last_name,email,company,source,status,score,converted_opp_id,converted_account_id,converted_date,created_at
7200,Nancy,Thompson,nancy.thompson7200@databridgecorp.com,DataBridge Corp,Inbound - Web,MQL,74,,,,2023-01-10T00:00:00
7201,Jennifer,Hernandez,jennifer.hernandez7201@pulsepointdigital.com,PulsePoint Digital,Outbound - SDR,Working,66,,,,2024-07-02T00:00:00
7202,Joseph,Wilson,joseph.wilson7202@pulsepointdigital.com,PulsePoint Digital,Outbound - Cold,Nurture,41,,,,2020-04-23T00:00:00
7203,Elizabeth,Garcia,elizabeth.garcia7203@insightplatforms.com,Insight Platforms,Paid Search,MQL,60,,,,2022-06-07T00:00:00
7204,Linda,Garcia,linda.garcia7204@futureforge.com,FutureForge,Social Media,New,56,,,,2023-02-25T00:00:00
7205,Linda,Martinez,linda.martinez7205@primepathdigital.com,PrimePath Digital,Inbound - Content,Converted,95,1259,942,2022-04-01,2022-03-01T00:00:00
7206,David,Wilson,david.wilson7206@quantumlogiclabs.com,QuantumLogic Labs,,Nurture,41,,,,2022-08-24T00:00:00
7207,Jennifer,Thompson,jennifer.thompson7207@vertexai.com,VertexAI,Partner Referral,New,47,,,,2021-11-23T00:00:00
7208,Lisa,Rodriguez,lisa.rodriguez7208@futureforge.com,FutureForge,Social Media,Working,13,,,,2023-01-04T00:00:00
7209,Lisa,Jones,lisa.jones7209@rapidcloud.com,RapidCloud,Outbound - SDR,MQL,86,,,,2021-06-13T00:00:00
7210,Patricia,Wilson,patricia.wilson7210@cloudscalesystems.com,CloudScale Systems,Event,MQL,73,,,,2023-04-23T00:00:00
7211,John,Williams,john.williams7211@scaleupsystems.com,ScaleUp Systems,Paid Search,New,12,,,,2023-04-28T00:00:00
7212,Daniel,Moore,daniel.moore7212@brightwavetech.com,BrightWave Tech,Inbound - Web,Nurture,31,,,,2020-05-15T00:00:00
7213,James,Thompson,james.thompson,RapidCloud,Event,Nurture,21,,,,2022-02-23T00:00:00
7214,Christopher,Williams,christopher.williams7214@nexgensolutions.com,NexGen Solutions,Outbound - SDR,Working,10,,,,2021-05-05T00:00:00
7215,Sarah,Gonzalez,sarah.gonzalez7215@scaleupsystems.com,ScaleUp Systems,Social Media,New,32,,,,2022-06-09T00:00:00
7216,Christopher,Hernandez,christopher.hernandez7216@corestack.com,CoreStack,Outbound - Cold,Converted,88,2850,408,2024-12-14,2024-10-02T00:00:00
7217,Michael,Smith,michael.smith7217@cybervault.com,CyberVault,,Disqualified,28,,,,2021-08-31T00:00:00
7218,Barbara,Thomas,barbara.thomas7218@nexgensolutions.com,NexGen Solutions,Event,Disqualified,28,,,,2024-12-01T00:00:00
7219,Elizabeth,Thomas,elizabeth.thomas7219@primepathdigital.com,PrimePath Digital,Inbound - Content,SQL,80,,,,2021-04-21T00:00:00
7220,Robert,Jones,robert.jones7220@cybervault.com,CyberVault,Social Media,Nurture,30,,,,2023-04-05T00:00:00
7221,Robert,Lopez,,CyberVault,Inbound - Content,MQL,53,,,,2024-03-13T00:00:00
7222,Sarah,Miller,sarah.miller7222@metasync.com,MetaSync,Inbound - Web,Converted,56,4640,992,2024-03-07,2024-03-04T00:00:00
7223,Jessica,Anderson,,MetaSync,Event,SQL,53,,,,2020-06-13T00:00:00
7224,Robert,Hernandez,robert.hernandez7224@cloudscalesystems.com,CloudScale Systems,Product-Led,Converted,90,3429,110,2024-06-24,2024-04-12T00:00:00
7225,David,Miller,david.miller7225@truenorthdata.com,TrueNorth Data,Social Media,SQL,54,,,,2021-11-29T00:00:00
7226,Christopher,Thompson,christopher.thompson7226@streamlineanalytics.com,StreamLine Analytics,Outbound - SDR,Working,48,,,,2022-01-06T00:00:00
7227,Sarah,Rodriguez,sarah.rodriguez7227@pulsepointdigital.com,PulsePoint Digital,Paid Search,Converted,69,1548,441,2024-10-26,2024-10-22T00:00:00
7228,Jennifer,Garcia,jennifer.garcia7228@cybervault.com,CyberVault,Inbound - Web,Working,42,,,,2024-03-19T00:00:00
7229,Linda,Thomas,linda.thomas7229@pulsepointdigital.com,PulsePoint Digital,Social Media,Nurture,58,,,,2020-10-25T00:00:00
7230,Joseph,Jones,joseph.jones7230@techflowinc.com,TechFlow Inc,Inbound - Webinar,Converted,93,2991,738,2024-09-02,2024-07-16T00:00:00
7231,James,Davis,james.davis7231@futureforge.com,FutureForge,Inbound - Content,Working,14,,,,2020-08-27T00:00:00
7232,Barbara,Moore,barbara.moore7232@cybervault.com,CyberVault,Inbound - Webinar,Nurture,30,,,,2024-10-07T00:00:00
7233,Nancy,Hernandez,nancy.hernandez7233@pulsepointdigital.com,PulsePoint Digital,Product-Led,Converted,63,2976,139,2024-02-26,2024-01-24T00:00:00
7234,John,Gonzalez,john.gonzalez7234@databridgecorp.com,DataBridge Corp,Outbound - SDR,Disqualified,7,,,,2020-11-08T00:00:00
7235,David,Anderson,david.anderson7235@futureforge.com,FutureForge,Outbound - SDR,Nurture,42,,,,2023-01-27T00:00:00
7236,David,Jones,david.jones7236@databridgecorp.com,DataBridge Corp,,Converted,71,4740,803,2024-11-01,2024-10-23T00:00:00
7237,Charles,Lee,charles.lee7237@techflowinc.com,TechFlow Inc,Product-Led,Converted,92,339,483,2024-09-08,2024-07-05T00:00:00
7238,Christopher,Garcia,christopher.garcia7238@pulsepointdigital.com,PulsePoint Digital,Inbound - Web,Converted,90,2088,627,2023-09-18,2023-07-12T00:00:00
7239,Charles,Anderson,charles.anderson7239@primepathdigital.com,PrimePath Digital,Product-Led,Disqualified,28,,,,2021-12-05T00:00:00
7240,Richard,Lopez,,BrightWave Tech,Outbound - Cold,MQL,60,,,,2022-12-27T00:00:00
7241,Robert,Hernandez,robert.hernandez7241@metasync.com,MetaSync,Event,Disqualified,17,,,,2021-01-11T00:00:00
7242,Karen,Rodriguez,karen.rodriguez7242@techflowinc.com,TechFlow Inc,Inbound - Content,Converted,95,737,937,2024-12-10,2024-10-18T00:00:00
7243,Michael,Garcia,michael.garcia7243@databridgecorp.com,DataBridge Corp,Paid Search,Converted,91,3682,174,2024-10-31,2024-08-17T00:00:00
7244,Susan,Wilson,susan.wilson7244@insightplatforms.com,Insight Platforms,Outbound - SDR,New,59,,,,2020-06-02T00:00:00
7245,Susan,Anderson,susan.anderson7245@quantumlogiclabs.com,QuantumLogic Labs,Outbound - SDR,New,38,,,,2023-04-10T00:00:00
7246,Robert,Jackson,robert.jackson7246@rapidcloud.com,RapidCloud,Inbound - Web,Disqualified,18,,,,2023-03-29T00:00:00
7247,Michael,Miller,michael.miller7247@techflowinc.com,TechFlow Inc,Paid Search,Nurture,42,,,,2022-01-18T00:00:00
7248,Richard,Jackson,richard.jackson7248@nexgensolutions.com,NexGen Solutions,Partner Referral,Converted,74,4773,342,2024-05-06,2024-02-25T00:00:00
7249,Sarah,Taylor,sarah.taylor7249@scaleupsystems.com,ScaleUp Systems,Inbound - Webinar,Working,42,,,,2023-06-11T00:00:00
7250,Nancy,Rodriguez,nancy.rodriguez7250@databridgecorp.com,DataBridge Corp,Inbound - Content,Working,20,,,,2024-10-12T00:00:00
7251,Patricia,Gonzalez,patricia.gonzalez7251@scaleupsystems.com,ScaleUp Systems,Inbound - Content,New,13,,,,2024-01-10T00:00:00
7252,Daniel,Hernandez,daniel.hernandez7252@agiledynamics.com,Agile Dynamics,Outbound - SDR,Disqualified,22,,,,2020-01-11T00:00:00
7253,Michael,Brown,michael.brown7253@corestack.com,CoreStack,Inbound - Webinar,New,37,,,,2021-09-20T00:00:00
7254,Patricia,Hernandez,patricia.hernandez7254@cybervault.com,CyberVault,Outbound - SDR,MQL,85,,,,2022-05-12T00:00:00
7255,Nancy,Jackson,,CloudScale Systems,Social Media,Disqualified,18,,,,2020-04-06T00:00:00
7256,Christopher,Miller,christopher.miller7256@metasync.com,MetaSync,Inbound - Web,Working,10,,,,2023-12-04T00:00:00
7257,Sarah,Gonzalez,sarah.gonzalez7257@primepathdigital.com,PrimePath Digital,Outbound - SDR,Nurture,16,,,,2021-05-26T00:00:00
7258,Lisa,Lopez,lisa.lopez7258@scaleupsystems.com,ScaleUp Systems,Outbound - Cold,MQL,79,,,,2020-05-08T00:00:00
7259,Christopher,Smith,christopher.smith7259@insightplatforms.com,Insight Platforms,Inbound - Webinar,Working,14,,,,2021-04-30T00:00:00
7260,William,Hernandez,william.hernandez7260@futureforge.com,FutureForge,Event,MQL,-65,,,,2020-03-17T00:00:00
7261,Karen,Gonzalez,karen.gonzalez7261@vertexai.com,VertexAI,Inbound - Webinar,Converted,71,4842,27,2024-05-01,2024-02-12T00:00:00
7262,Michael,Rodriguez,michael.rodriguez7262@innovateco.com,InnovateCo,,Disqualified,15,,,,2024-04-24T00:00:00
7263,Robert,Martin,robert.martin7263@quantumlogiclabs.com,QuantumLogic Labs,Outbound - SDR,Disqualified,20,,,,2021-02-05T00:00:00
7264,Michael,Gonzalez,michael.gonzalez7264@scaleupsystems.com,ScaleUp Systems,Event,SQL,62,,,,2023-06-15T00:00:00
7265,Charles,Hernandez,charles.hernandez,BrightWave Tech,Inbound - Web,Converted,90,780,940,2024-09-05,2024-06-18T00:00:00
7266,Mary,Garcia,mary.garcia7266@pulsepointdigital.com,PulsePoint Digital,Product-Led,Working,45,,,,2021-09-03T00:00:00
7267,Thomas,Thomas,thomas.thomas7267@metasync.com,MetaSync,Inbound - Webinar,MQL,100,,,,2020-10-01T00:00:00
7268,Barbara,Johnson,barbara.johnson7268@truenorthdata.com,TrueNorth Data,Partner Referral,Disqualified,27,,,,2020-10-13T00:00:00
7269,William,Thompson,william.thompson7269@brightwavetech.com,BrightWave Tech,Inbound - Web,MQL,83,,,,2024-02-18T00:00:00
7270,Susan,Hernandez,susan.hernandez7270@cloudscalesystems.com,CloudScale Systems,Outbound - SDR,Working,66,,,,2021-09-08T00:00:00
7271,Sarah,Lopez,sarah.lopez7271@quantumlogiclabs.com,QuantumLogic Labs,Outbound - SDR,Nurture,23,,,,2021-07-08T00:00:00
7272,Robert,Hernandez,robert.hernandez7272@databridgecorp.com,DataBridge Corp,Outbound - Cold,Disqualified,20,,,,2023-08-23T00:00:00
7273,James,Garcia,james.garcia7273@insightplatforms.com,Insight Platforms,Inbound - Content,SQL,54,,,,2023-06-21T00:00:00
7274,Robert,Garcia,robert.garcia7274@futureforge.com,FutureForge,Outbound - SDR,Working,-29,,,,2022-04-02T00:00:00
7275,Linda,Williams,linda.williams7275@rapidcloud.com,RapidCloud,Outbound - SDR,Disqualified,27,,,,2022-08-18T00:00:00
7276,John,Taylor,,VertexAI,Outbound - Cold,Working,30,,,,2024-02-02T00:00:00
7277,Michael,Thomas,michael.thomas7277@futureforge.com,FutureForge,Outbound - SDR,Nurture,52,,,,2020-08-17T00:00:00
7278,Daniel,Jones,daniel.jones7278@databridgecorp.com,DataBridge Corp,Outbound - Cold,New,22,,,,2023-04-21T00:00:00
7279,David,Lopez,david.lopez7279@insightplatforms.com,Insight Platforms,Inbound - Web,Working,40,,,,2021-03-27T00:00:00
7280,Susan,Thomas,susan.thomas7280@rapidcloud.com,RapidCloud,Paid Search,Working,49,,,,2021-01-13T00:00:00
7281,Mary,Lopez,mary.lopez7281@databridgecorp.com,DataBridge Corp,Inbound - Webinar,Nurture,26,,,,2022-07-15T00:00:00
7282,Linda,Moore,linda.moore7282@agiledynamics.com,Agile Dynamics,Outbound - Cold,Working,51,,,,2023-06-30T00:00:00
7283,Charles,Gonzalez,charles.gonzalez7283@insightplatforms.com,Insight Platforms,Event,New,21,,,,2021-04-18T00:00:00
7284,James,Brown,james.brown7284@innovateco.com,InnovateCo,Social Media,Working,17,,,,2021-06-15T00:00:00
7285,John,Hernandez,john.hernandez7285@truenorthdata.com,TrueNorth Data,Inbound - Webinar,Nurture,70,,,,2023-06-24T00:00:00
7286,Nancy,Martin,nancy.martin7286@rapidcloud.com,RapidCloud,Product-Led,Disqualified,7,,,,2022-05-06T00:00:00
7287,Patricia,Miller,patricia.miller7287@vertexai.com,VertexAI,Outbound - Cold,SQL,85,,,,2022-05-04T00:00:00
7288,John,Miller,john.miller7288@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Web,Nurture,69,,,,2020-07-03T00:00:00
7289,Jennifer,Jackson,jennifer.jackson7289@streamlineanalytics.com,StreamLine Analytics,Event,Converted,100,3106,99,2024-10-30,2024-09-25T00:00:00
7290,Michael,Anderson,michael.anderson7290@rapidcloud.com,RapidCloud,Product-Led,Converted,62,2146,651,2024-05-08,2024-03-24T00:00:00
7291,Thomas,Thomas,thomas.thomas7291@nexgensolutions.com,NexGen Solutions,Inbound - Web,New,69,,,,2020-08-25T00:00:00
7292,David,Lee,david.lee7292@insightplatforms.com,Insight Platforms,Event,Working,53,,,,2024-04-07T00:00:00
7293,David,Wilson,david.wilson7293@innovateco.com,InnovateCo,Event,Nurture,44,,,,2022-05-02T00:00:00
7294,Mary,Jones,mary.jones7294@scaleupsystems.com,ScaleUp Systems,Partner Referral,Converted,53,3984,996,2024-02-08,2024-02-01T00:00:00
7295,Linda,Hernandez,linda.hernandez7295@pulsepointdigital.com,PulsePoint Digital,Partner Referral,MQL,95,,,,2024-01-23T00:00:00
7296,Michael,Gonzalez,,PulsePoint Digital,Social Media,Working,13,,,,2020-04-14T00:00:00
7297,Susan,Miller,susan.miller7297@brightwavetech.com,BrightWave Tech,Inbound - Web,Working,24,,,,2021-05-12T00:00:00
7298,Barbara,Rodriguez,barbara.rodriguez7298@metasync.com,MetaSync,Partner Referral,Disqualified,23,,,,2020-10-17T00:00:00
7299,Barbara,Lee,barbara.lee7299@insightplatforms.com,Insight Platforms,Paid Search,Converted,95,2695,626,2024-08-27,2024-06-04T00:00:00
7300,Charles,Taylor,charles.taylor7300@techflowinc.com,TechFlow Inc,Product-Led,Disqualified,27,,,,2022-09-25T00:00:00
7301,William,Thomas,william.thomas7301@scaleupsystems.com,ScaleUp Systems,Partner Referral,Converted,94,635,773,2022-03-06,2022-03-02T00:00:00
7302,Robert,Martin,,CoreStack,Event,Converted,85,4858,402,2024-09-24,2024-08-13T00:00:00
7303,William,Thomas,william.thomas7303@scaleupsystems.com,ScaleUp Systems,Inbound - Web,MQL,100,,,,2022-04-22T00:00:00
7304,Thomas,Anderson,thomas.anderson7304@futureforge.com,FutureForge,Partner Referral,MQL,97,,,,2020-08-16T00:00:00
7305,Robert,Taylor,robert.taylor7305@insightplatforms.com,Insight Platforms,Event,Nurture,57,,,,2021-09-03T00:00:00
7306,Elizabeth,Taylor,elizabeth.taylor7306@scaleupsystems.com,ScaleUp Systems,Outbound - SDR,New,23,,,,2022-01-24T00:00:00
7307,Karen,Garcia,karen.garcia7307@cybervault.com,CyberVault,Paid Search,Working,67,,,,2024-02-05T00:00:00
7308,Thomas,Jackson,thomas.jackson7308@pulsepointdigital.com,PulsePoint Digital,Partner Referral,Converted,97,377,60,2024-10-11,2024-10-15T00:00:00
7309,Robert,Martin,robert.martin7309@corestack.com,CoreStack,Outbound - Cold,SQL,86,,,,2024-08-10T00:00:00
7310,Susan,Johnson,susan.johnson7310@truenorthdata.com,TrueNorth Data,Partner Referral,Disqualified,8,,,,2021-03-29T00:00:00
7311,Daniel,Wilson,,DataBridge Corp,Event,New,55,,,,2022-09-06T00:00:00
7312,John,Gonzalez,john.gonzalez7312@brightwavetech.com,BrightWave Tech,Outbound - SDR,Disqualified,14,,,,2024-08-06T00:00:00
7313,John,Smith,john.smith7313@techflowinc.com,TechFlow Inc,Paid Search,SQL,73,,,,2020-07-16T00:00:00
7314,Linda,Martin,linda.martin7314@nexgensolutions.com,NexGen Solutions,Inbound - Webinar,Working,56,,,,2020-01-17T00:00:00
7315,Karen,Gonzalez,karen.gonzalez7315@agiledynamics.com,Agile Dynamics,Partner Referral,Converted,100,4155,809,2023-10-17,2023-08-23T00:00:00
7316,Linda,Garcia,linda.garcia7316@databridgecorp.com,DataBridge Corp,Event,MQL,90,,,,2023-06-01T00:00:00
7317,Robert,Johnson,robert.johnson7317@metasync.com,MetaSync,Outbound - SDR,Disqualified,13,,,,2024-07-17T00:00:00
7318,Richard,Martinez,richard.martinez,TrueNorth Data,Product-Led,MQL,84,,,,2024-01-25T00:00:00
7319,Mary,Johnson,mary.johnson7319@corestack.com,CoreStack,Event,MQL,70,,,,2024-04-01T00:00:00
7320,William,Rodriguez,william.rodriguez7320@corestack.com,CoreStack,Inbound - Content,Converted,98,4667,258,2024-08-09,2024-06-15T00:00:00
7321,Joseph,Brown,joseph.brown7321@metasync.com,MetaSync,Product-Led,Converted,55,3530,825,2024-11-11,2024-08-31T00:00:00
7322,Karen,Miller,karen.miller7322@futureforge.com,FutureForge,Inbound - Webinar,SQL,57,,,,2020-09-01T00:00:00
7323,James,Thompson,james.thompson7323@databridgecorp.com,DataBridge Corp,Inbound - Content,Disqualified,16,,,,2022-08-23T00:00:00
7324,Sarah,Wilson,sarah.wilson7324@techflowinc.com,TechFlow Inc,Paid Search,Disqualified,27,,,,2022-03-09T00:00:00
7325,Joseph,Brown,joseph.brown7325@databridgecorp.com,DataBridge Corp,Inbound - Content,Converted,56,3125,589,2024-08-16,2024-06-06T00:00:00
7326,Thomas,Hernandez,thomas.hernandez7326@agiledynamics.com,Agile Dynamics,Inbound - Webinar,Working,27,,,,2022-07-08T00:00:00
7327,Nancy,Gonzalez,nancy.gonzalez7327@rapidcloud.com,RapidCloud,Partner Referral,Working,14,,,,2020-02-23T00:00:00
7328,David,Thompson,david.thompson7328@insightplatforms.com,Insight Platforms,Product-Led,MQL,85,,,,2022-11-25T00:00:00
7329,John,Miller,john.miller7329@futureforge.com,FutureForge,Social Media,Working,31,,,,2024-02-04T00:00:00
7330,James,Rodriguez,james.rodriguez7330@futureforge.com,FutureForge,Paid Search,Converted,92,2406,821,2023-08-10,2023-06-16T00:00:00
7331,Thomas,Jackson,thomas.jackson7331@agiledynamics.com,Agile Dynamics,Event,Disqualified,11,,,,2023-12-23T00:00:00
7332,David,Anderson,david.anderson7332@scaleupsystems.com,ScaleUp Systems,Outbound - SDR,Nurture,30,,,,2023-04-13T00:00:00
7333,Jennifer,Garcia,jennifer.garcia7333@vertexai.com,VertexAI,Paid Search,Nurture,62,,,,2021-11-12T00:00:00
7334,Sarah,Wilson,sarah.wilson7334@agiledynamics.com,Agile Dynamics,Product-Led,Nurture,61,,,,2021-02-09T00:00:00
7335,Charles,Wilson,,TrueNorth Data,Outbound - Cold,New,33,,,,2022-06-16T00:00:00
7336,Joseph,Lopez,joseph.lopez7336@streamlineanalytics.com,StreamLine Analytics,Partner Referral,Converted,-52,2468,716,2023-12-02,2023-09-21T00:00:00
7337,Mary,Thompson,mary.thompson7337@nexgensolutions.com,NexGen Solutions,Inbound - Webinar,New,38,,,,2023-02-19T00:00:00
7338,Patricia,Jackson,patricia.jackson7338@futureforge.com,FutureForge,Outbound - SDR,Working,54,,,,2023-12-22T00:00:00
7339,Richard,Williams,richard.williams7339@truenorthdata.com,TrueNorth Data,Inbound - Webinar,Converted,98,2481,167,2023-02-16,2023-01-23T00:00:00
7340,Mary,Hernandez,mary.hernandez7340@rapidcloud.com,RapidCloud,Inbound - Webinar,New,33,,,,2021-01-22T00:00:00
7341,Charles,Anderson,charles.anderson7341@brightwavetech.com,BrightWave Tech,Inbound - Web,MQL,72,,,,2024-02-03T00:00:00
7342,Patricia,Lee,patricia.lee7342@rapidcloud.com,RapidCloud,Product-Led,Converted,60,79,56,2023-12-11,2023-10-11T00:00:00
7343,Lisa,Miller,lisa.miller7343@databridgecorp.com,DataBridge Corp,Paid Search,MQL,86,,,,2023-09-10T00:00:00
7344,Elizabeth,Martin,elizabeth.martin7344@nexgensolutions.com,NexGen Solutions,Event,MQL,70,,,,2022-02-10T00:00:00
7345,John,Brown,john.brown7345@insightplatforms.com,Insight Platforms,Outbound - Cold,New,17,,,,2024-11-12T00:00:00
7346,Susan,Garcia,susan.garcia7346@rapidcloud.com,RapidCloud,Social Media,New,40,,,,2023-09-22T00:00:00
7347,Linda,Jackson,linda.jackson7347@brightwavetech.com,BrightWave Tech,Paid Search,MQL,51,,,,2020-01-08T00:00:00
7348,Susan,Williams,susan.williams7348@rapidcloud.com,RapidCloud,Product-Led,Working,43,,,,2023-02-09T00:00:00
7349,William,Lopez,william.lopez7349@quantumlogiclabs.com,QuantumLogic Labs,Partner Referral,New,48,,,,2024-11-13T00:00:00
7350,Christopher,Thomas,christopher.thomas7350@brightwavetech.com,BrightWave Tech,Paid Search,SQL,69,,,,2024-07-14T00:00:00
7351,Karen,Thomas,karen.thomas7351@agiledynamics.com,Agile Dynamics,Inbound - Content,Working,67,,,,2024-08-01T00:00:00
7352,William,Wilson,william.wilson7352@techflowinc.com,TechFlow Inc,Social Media,Converted,60,2564,914,2024-11-30,2024-10-19T00:00:00
7353,Mary,Thompson,mary.thompson7353@innovateco.com,InnovateCo,Social Media,Converted,78,50,627,2022-06-20,2022-06-02T00:00:00
7354,Patricia,Taylor,patricia.taylor7354@vertexai.com,VertexAI,Inbound - Content,Converted,94,4866,706,2024-09-16,2024-08-23T00:00:00
7355,Karen,Lopez,karen.lopez7355@techflowinc.com,TechFlow Inc,Inbound - Web,Disqualified,30,,,,2022-01-30T00:00:00
7356,David,Rodriguez,david.rodriguez7356@quantumlogiclabs.com,QuantumLogic Labs,Event,Disqualified,9,,,,2021-12-30T00:00:00
7357,Mary,Smith,mary.smith7357@cybervault.com,CyberVault,Social Media,Working,-41,,,,2022-05-24T00:00:00
7358,Thomas,Jones,thomas.jones7358@techflowinc.com,TechFlow Inc,Inbound - Content,Converted,75,744,314,2023-10-11,2023-08-18T00:00:00
7359,Charles,Miller,charles.miller7359@insightplatforms.com,Insight Platforms,Outbound - Cold,SQL,91,,,,2021-03-21T00:00:00
7360,Lisa,Davis,lisa.davis7360@futureforge.com,FutureForge,Product-Led,New,56,,,,2021-10-18T00:00:00
7361,Joseph,Anderson,joseph.anderson7361@rapidcloud.com,RapidCloud,Paid Search,New,54,,,,2023-06-05T00:00:00
7362,Nancy,Martin,nancy.martin7362@rapidcloud.com,RapidCloud,Outbound - Cold,Nurture,-36,,,,2023-10-07T00:00:00
7363,Charles,Taylor,charles.taylor,PulsePoint Digital,Outbound - Cold,SQL,52,,,,2023-03-06T00:00:00
7364,Joseph,Gonzalez,joseph.gonzalez7364@vertexai.com,VertexAI,Paid Search,Nurture,56,,,,2020-02-21T00:00:00
7365,Elizabeth,Jones,elizabeth.jones7365@primepathdigital.com,PrimePath Digital,Product-Led,New,16,,,,2021-04-17T00:00:00
7366,Michael,Lee,michael.lee7366@brightwavetech.com,BrightWave Tech,Outbound - Cold,New,61,,,,2022-06-23T00:00:00
7367,Susan,Thompson,,FutureForge,Inbound - Web,Converted,53,4348,286,2024-09-23,2024-08-06T00:00:00
7368,Richard,Martinez,richard.martinez7368@corestack.com,CoreStack,Outbound - Cold,MQL,98,,,,2024-10-07T00:00:00
7369,Michael,Jones,michael.jones7369@vertexai.com,VertexAI,Inbound - Web,Nurture,65,,,,2024-08-17T00:00:00
